zip,ev_2025,ev_2021,station_count,l2_ports,dcfc_ports,total_ports,total_ports_2021,city,latitude,longitude,ports_within_radius,evs_within_radius,evs_per_port_in_zip,evs_per_port_nearby,access_class
94516,22,6,0,0,0,0,0,,37.82748,-122.16629,1575.0,74611,,47.37206349206349,"Fewer than 1,000 EVs"
94517,856,280,0,0,0,0,0,,37.8926,-121.88252,600.0,37326,,62.21,"Fewer than 1,000 EVs"
94518,1437,383,0,0,0,0,0,,37.95052,-122.02209,565.0,36433,,64.48318584070796,Locally sparse - chargers nearby
94519,860,243,2,2,4,6,2,Concord,37.98881,-122.01275,565.0,32224,143.33333333333334,57.03362831858407,"Fewer than 1,000 EVs"
94520,1135,309,21,30,67,97,32,Concord,37.99344,-122.03532,554.0,31374,11.70103092783505,56.631768953068594,Well served
94521,2309,592,6,7,17,24,6,Concord,37.95293,-121.96971,548.0,33253,96.20833333333333,60.68065693430657,Locally sparse - chargers nearby
94523,2577,718,22,38,15,53,20,Pleasant Hill,37.95403,-122.07608,539.0,35491,48.62264150943396,65.84601113172542,Well served
94525,129,60,0,0,0,0,0,,38.04811,-122.2292,364.0,19936,,54.76923076923077,"Fewer than 1,000 EVs"
94526,3882,1250,6,11,1,12,2,Danville,37.81472,-121.98451,960.0,66486,323.5,69.25625,Isolated - underserved by both measures
94528,167,74,0,0,0,0,0,,37.84149,-121.95819,769.0,59360,,77.19115734720417,"Fewer than 1,000 EVs"
94530,2388,887,7,10,26,36,16,El Cerrito,37.92076,-122.30068,1210.0,56184,66.33333333333333,46.43305785123967,Well served
94531,2784,536,2,0,20,20,10,Antioch,37.95665,-121.77777,241.0,15921,139.2,66.06224066390041,Locally sparse - chargers nearby
94533,2753,537,19,38,67,105,31,Fairfield,38.28132,-122.00693,434.0,10966,26.21904761904762,25.267281105990783,Well served
94534,3169,900,34,57,58,115,19,Fairfield,38.24112,-122.12142,572.0,14098,27.556521739130435,24.646853146853147,Well served
94535,96,15,0,0,0,0,0,,38.27048,-121.93851,378.0,6229,,16.478835978835978,"Fewer than 1,000 EVs"
94536,7055,2497,4,4,15,19,3,Fremont,37.57072,-121.98555,1281.0,67825,371.3157894736842,52.94691647150663,Locally sparse - chargers nearby
94538,13172,2610,72,114,86,200,99,Fremont,37.50653,-121.96361,2557.0,86961,65.86,34.00899491591709,Well served
94539,9847,4140,34,87,11,98,12,Fremont,37.51635,-121.9119,1846.0,71089,100.4795918367347,38.50975081256772,Locally sparse - chargers nearby
94541,2810,820,7,23,42,65,16,Hayward,37.67376,-122.08707,1158.0,51090,43.23076923076923,44.119170984455955,Well served
94542,1586,545,25,50,0,50,12,Hayward,37.6553,-122.02584,1531.0,75264,31.72,49.16002612671456,Well served
94544,4364,803,50,97,33,130,16,Hayward,37.63352,-122.05678,1168.0,45594,33.56923076923077,39.03595890410959,Well served
94545,2052,614,38,68,12,80,11,Hayward,37.62957,-122.12048,987.0,56465,25.65,57.20871327254306,Well served
94546,3129,889,8,10,3,13,3,Castro Valley,37.73441,-122.09056,1150.0,69937,240.69230769230768,60.81478260869565,Locally sparse - chargers nearby
94547,2168,651,12,21,14,35,0,Hercules,38.00637,-122.26117,529.0,37332,61.94285714285714,70.57088846880907,Locally fine - crowded region
94548,14,8,0,0,0,0,0,,37.97481,-121.65265,186.0,14127,,75.95161290322581,"Fewer than 1,000 EVs"
94549,4098,1512,4,9,0,9,5,Lafayette,37.90133,-122.11933,774.0,67510,455.3333333333333,87.22222222222223,Isolated - underserved by both measures
94550,3967,1228,22,34,19,53,2,Livermore,37.51746,-121.59406,53.0,3967,74.84905660377359,74.84905660377359,Isolated - underserved by both measures
94551,2687,739,40,74,136,210,52,Livermore,37.75902,-121.76026,804.0,39946,12.795238095238096,49.68407960199005,Well served
94552,1989,698,0,0,0,0,0,,37.70456,-122.01359,1438.0,79674,,55.40611961057024,Locally sparse - chargers nearby
94553,2817,835,36,43,22,65,10,Martinez,37.97999,-122.15368,748.0,43570,43.33846153846154,58.24866310160428,Well served
94555,4503,1903,13,23,0,23,0,Fremont,37.55083,-122.08043,2513.0,88098,195.7826086956522,35.05690409868683,Locally sparse - chargers nearby
94556,2019,662,8,15,0,15,2,Moraga,37.83102,-122.10425,1571.0,71334,134.6,45.40674729471674,Locally sparse - chargers nearby
94558,3526,1064,72,197,65,262,91,Napa,38.50846,-122.26497,262.0,4347,13.458015267175572,16.591603053435115,Well served
94559,1444,456,60,138,0,138,45,Napa,38.25238,-122.29382,508.0,9020,10.46376811594203,17.755905511811022,Well served
94560,5344,1525,30,57,77,134,29,Newark,37.50771,-122.02523,4088.0,110632,39.88059701492537,27.062622309197653,Well served
94561,2185,438,16,26,18,44,0,Oakley,37.99311,-121.69172,219.0,13123,49.65909090909091,59.922374429223744,Well served
94562,21,6,5,12,0,12,12,Oakville,38.43071,-122.40874,284.0,4720,1.75,16.619718309859156,"Fewer than 1,000 EVs"
94563,3578,1463,0,0,0,0,0,,37.88196,-122.19419,1656.0,71441,,43.140700483091784,Locally sparse - chargers nearby
94564,1074,334,3,2,22,24,0,Pinole,37.98896,-122.27018,583.0,32042,44.75,54.96054888507719,Well served
94565,3502,749,20,38,8,46,10,Pittsburg,38.00926,-121.92886,369.0,20026,76.1304347826087,54.2710027100271,Locally sparse - chargers nearby
94566,5751,2136,30,55,35,90,22,Pleasanton,37.65032,-121.85881,1100.0,51913,63.9,47.193636363636365,Well served
94567,29,6,0,0,0,0,0,,38.66342,-122.4349,52.0,768,,14.76923076923077,"Fewer than 1,000 EVs"
94568,10666,3435,79,213,84,297,54,Dublin,37.71596,-121.90113,1162.0,47891,35.91245791245791,41.214285714285715,Well served
94569,6,2,0,0,0,0,0,,38.04411,-122.19201,460.0,20404,,44.356521739130436,"Fewer than 1,000 EVs"
94571,494,144,2,4,1,5,2,Rio Vista,38.1566,-121.7482,5.0,527,98.8,105.4,"Fewer than 1,000 EVs"
94572,379,104,0,0,0,0,0,,38.02392,-122.23285,436.0,30607,,70.19954128440367,"Fewer than 1,000 EVs"
94573,41,26,5,13,0,13,2,Rutherford,38.45726,-122.42348,220.0,6638,3.1538461538461537,30.172727272727272,"Fewer than 1,000 EVs"
94574,584,229,35,72,0,72,64,St. Helena,38.52742,-122.39261,182.0,4531,8.11111111111111,24.895604395604394,"Fewer than 1,000 EVs"
94575,2,0,0,0,0,0,0,,37.84235,-122.11012,1615.0,73837,,45.71950464396285,"Fewer than 1,000 EVs"
94576,8,2,1,2,0,2,2,Deer Park,38.54932,-122.47581,186.0,3084,4.0,16.580645161290324,"Fewer than 1,000 EVs"
94577,2464,779,8,25,23,48,18,San Leandro,37.71595,-122.16615,1408.0,53916,51.333333333333336,38.29261363636363,Well served
94578,1519,411,7,11,4,15,7,San Leandro,37.70675,-122.1256,879.0,58527,101.26666666666667,66.58361774744027,Isolated - underserved by both measures
94579,1314,378,7,18,0,18,8,San Leandro,37.68656,-122.15709,798.0,46661,73.0,58.47243107769424,Locally sparse - chargers nearby
94580,1317,324,4,6,0,6,0,San Lorenzo,37.67803,-122.13334,745.0,44077,219.5,59.163758389261744,Locally sparse - chargers nearby
94582,8254,3084,8,16,2,18,2,San Ramon,37.76357,-121.91469,1041.0,57115,458.55555555555554,54.8655139289145,Locally sparse - chargers nearby
94583,4643,1358,23,100,95,195,80,San Ramon,37.77245,-121.99157,1238.0,61788,23.81025641025641,49.90953150242326,Well served
94585,921,229,7,19,28,47,3,Suisun City,38.19061,-121.94216,211.0,3771,19.595744680851062,17.872037914691944,"Fewer than 1,000 EVs"
94586,94,34,0,0,0,0,0,,37.57327,-121.85472,1228.0,45065,,36.69788273615635,"Fewer than 1,000 EVs"
94587,5566,1732,30,46,25,71,8,Union City,37.59142,-122.06993,1451.0,55720,78.3943661971831,38.40110268780152,Locally sparse - chargers nearby
94588,3984,1403,55,129,76,205,46,Pleasanton,37.73801,-121.88178,1091.0,47891,19.434146341463414,43.896425297891845,Well served
94589,758,195,3,6,0,6,0,Vallejo,38.14162,-122.24596,457.0,15142,126.33333333333333,33.13347921225383,"Fewer than 1,000 EVs"
94590,1008,323,24,34,36,70,2,Vallejo,38.09546,-122.24986,342.0,18134,14.4,53.0233918128655,Well served
94591,2671,808,8,8,42,50,18,Vallejo,38.12702,-122.19635,428.0,13698,53.42,32.004672897196265,Well served
94592,107,36,1,2,0,2,2,Vallejo,38.12009,-122.3117,362.0,15081,53.5,41.66022099447514,"Fewer than 1,000 EVs"
94595,1546,519,2,0,10,10,0,Walnut Creek,37.87206,-122.06892,701.0,63098,154.6,90.01141226818831,Isolated - underserved by both measures
94596,2096,641,30,57,33,90,38,Walnut Creek,37.88902,-122.03676,683.0,47133,23.288888888888888,69.00878477306003,Locally fine - crowded region
94597,1891,584,17,34,18,52,17,Walnut Creek,37.91768,-122.0718,529.0,44212,36.36538461538461,83.5765595463138,Locally fine - crowded region
94598,2907,886,24,41,24,65,6,Walnut Creek,37.89238,-121.98283,671.0,50795,44.723076923076924,75.70044709388972,Locally fine - crowded region
94599,175,51,9,20,0,20,14,Yountville,38.41012,-122.37365,403.0,4712,8.75,11.692307692307692,"Fewer than 1,000 EVs"
94601,1105,306,0,0,0,0,0,,37.77684,-122.21822,1841.0,65050,,35.334057577403584,Locally sparse - chargers nearby
94602,2334,965,2,2,8,10,2,Oakland,37.80517,-122.20422,1409.0,65836,233.4,46.725337118523775,Locally sparse - chargers nearby
94603,582,142,2,3,8,11,3,Oakland,37.73923,-122.17554,1508.0,60013,52.90909090909091,39.79641909814324,"Fewer than 1,000 EVs"
94605,2298,785,3,3,0,3,0,Oakland,37.76062,-122.14903,1610.0,72584,766.0,45.083229813664595,Locally sparse - chargers nearby
94606,1246,396,5,8,3,11,5,Oakland,37.79179,-122.24455,2257.0,77008,113.27272727272727,34.11962782454586,Locally sparse - chargers nearby
94607,1293,427,158,372,28,400,41,Oakland,37.80721,-122.30024,2456.0,93348,3.2325,38.00814332247557,Well served
94608,1962,685,23,39,39,78,46,Emeryville,37.83611,-122.28621,2424.0,81623,25.153846153846153,33.67285478547855,Well served
94609,1156,411,17,29,2,31,0,Oakland,37.83476,-122.2642,2323.0,76601,37.29032258064516,32.97503228583728,Well served
94610,2461,1046,0,0,0,0,0,,37.81229,-122.24048,2201.0,77276,,35.109495683780096,Locally sparse - chargers nearby
94611,5202,2254,5,9,0,9,4,Piedmont,37.83191,-122.21592,1503.0,69557,578.0,46.278775781769795,Locally sparse - chargers nearby
94612,952,315,59,186,37,223,11,Oakland,37.80789,-122.2662,2401.0,79378,4.2690582959641254,33.06039150354019,"Fewer than 1,000 EVs"
94613,1,1,0,0,0,0,0,,37.78075,-122.18308,1463.0,66149,,45.21462747778537,"Fewer than 1,000 EVs"
94618,2197,940,0,0,0,0,0,,37.8442,-122.23868,1949.0,66791,,34.26936890713186,Locally sparse - chargers nearby
94619,1677,685,1,4,0,4,0,Oakland,37.79262,-122.16001,1575.0,80993,419.25,51.424126984126985,Locally sparse - chargers nearby
94621,594,191,15,73,17,90,23,Oakland,37.7379,-122.20794,1573.0,58274,6.6,37.04640813731723,"Fewer than 1,000 EVs"
94702,1313,457,3,6,0,6,2,Berkeley,37.86619,-122.28634,2282.0,77418,218.83333333333334,33.92550394390885,Locally sparse - chargers nearby
94703,1178,446,0,0,0,0,0,,37.86397,-122.27573,2247.0,77563,,34.51846906987094,Locally sparse - chargers nearby
94704,485,186,42,71,0,71,11,Berkeley,37.8664,-122.26088,2002.0,71727,6.830985915492958,35.827672327672325,"Fewer than 1,000 EVs"
94705,1658,737,8,11,4,15,1,Berkeley,37.86523,-122.2384,1546.0,71706,110.53333333333333,46.38163001293661,Locally sparse - chargers nearby
94706,1584,608,2,11,0,11,0,Albany,37.88969,-122.29581,1973.0,71005,144.0,35.98834262544349,Locally sparse - chargers nearby
94707,1913,863,1,0,2,2,0,Berkeley,37.89843,-122.27917,1480.0,63937,956.5,43.200675675675676,Locally sparse - chargers nearby
94708,1819,806,0,0,0,0,0,,37.90276,-122.26202,1300.0,63232,,48.64,Locally sparse - chargers nearby
94709,489,202,1,2,0,2,0,Berkeley,37.87835,-122.26613,1719.0,67520,244.5,39.27865037812682,"Fewer than 1,000 EVs"
94710,599,224,15,35,30,65,24,Berkeley,37.86705,-122.303,2333.0,72745,9.215384615384615,31.180882983283325,"Fewer than 1,000 EVs"
94720,2,1,2,27,0,27,0,Berkeley,37.87185,-122.25226,1622.0,71644,0.07407407407407407,44.17016029593095,"Fewer than 1,000 EVs"
94801,853,282,2,4,0,4,0,Richmond,37.95217,-122.38025,895.0,36461,213.25,40.73854748603352,"Fewer than 1,000 EVs"
94803,1680,540,0,0,0,0,0,,37.95683,-122.28235,670.0,46550,,69.4776119402985,Isolated - underserved by both measures
94804,1925,587,16,34,29,63,33,Richmond,37.92074,-122.34204,1781.0,56959,30.555555555555557,31.981471083660864,Well served
94805,856,306,1,0,4,4,0,Richmond,37.94215,-122.32364,801.0,46039,214.0,57.476903870162296,"Fewer than 1,000 EVs"
94806,2034,585,19,29,7,36,4,San Pablo,37.97811,-122.33618,580.0,34005,56.5,58.62931034482759,Well served
94901,3294,1195,26,51,8,59,10,San Rafael,37.98053,-122.50249,665.0,27991,55.83050847457627,42.09172932330827,Well served
94903,2824,1005,42,129,2,131,12,San Rafael,38.02485,-122.5522,532.0,23081,21.557251908396946,43.38533834586466,Well served
94904,1791,648,4,26,14,40,16,Larkspur,37.94841,-122.55288,539.0,24173,44.775,44.84786641929499,Well served
94920,2231,817,13,27,0,27,13,Belvedere Tiburon,37.88732,-122.46549,1871.0,69018,82.62962962962963,36.88829502939605,Locally sparse - chargers nearby
94922,27,6,0,0,0,0,0,,38.35683,-122.95098,55.0,3314,,60.25454545454546,"Fewer than 1,000 EVs"
94923,129,49,1,0,8,8,0,Bodega Bay,38.33588,-123.02647,16.0,2878,16.125,179.875,"Fewer than 1,000 EVs"
94924,84,38,0,0,0,0,0,,37.95411,-122.73171,100.0,10229,,102.29,"Fewer than 1,000 EVs"
94925,1281,406,6,14,16,30,10,Corte Madera,37.92386,-122.5132,675.0,28055,42.7,41.56296296296296,Well served
94928,1753,507,51,82,32,114,18,Rohnert Park,38.3459,-122.6935,522.0,15400,15.37719298245614,29.50191570881226,Well served
94929,19,10,1,1,0,1,0,Dillon Beach,38.25444,-122.96243,11.0,234,19.0,21.272727272727273,"Fewer than 1,000 EVs"
94930,815,298,3,6,0,6,4,Fairfax,37.97048,-122.61108,572.0,25175,135.83333333333334,44.01223776223776,"Fewer than 1,000 EVs"
94931,457,215,4,4,12,16,3,Cotati,38.32229,-122.71497,505.0,13146,28.5625,26.03168316831683,"Fewer than 1,000 EVs"
94933,57,23,0,0,0,0,0,,38.01753,-122.68814,367.0,16313,,44.44959128065395,"Fewer than 1,000 EVs"
94937,132,59,1,4,0,4,4,Inverness,38.09466,-122.92719,20.0,256,33.0,12.8,"Fewer than 1,000 EVs"
94938,52,22,0,0,0,0,0,,38.03024,-122.72953,95.0,7940,,83.57894736842105,"Fewer than 1,000 EVs"
94939,942,340,32,55,14,69,4,Larkspur,37.93725,-122.53518,527.0,24032,13.652173913043478,45.601518026565465,"Fewer than 1,000 EVs"
94940,18,11,0,0,0,0,0,,38.15754,-122.86376,23.0,2888,,125.56521739130434,"Fewer than 1,000 EVs"
94941,4580,1598,11,15,18,33,9,Mill Valley,37.92562,-122.60083,485.0,21756,138.78787878787878,44.85773195876288,Locally sparse - chargers nearby
94945,1436,489,24,22,36,58,30,Novato,38.1258,-122.55443,342.0,11745,24.75862068965517,34.3421052631579,Well served
94946,96,46,0,0,0,0,0,,38.07176,-122.68785,298.0,10892,,36.5503355704698,"Fewer than 1,000 EVs"
94947,1696,561,9,11,16,27,14,Novato,38.10705,-122.62813,358.0,10702,62.81481481481482,29.893854748603353,Well served
94949,1564,548,10,23,0,23,10,Novato,38.06576,-122.53172,484.0,18401,68.0,38.018595041322314,Locally sparse - chargers nearby
94950,11,4,2,1,6,7,0,Olema,38.02122,-122.76187,24.0,3194,1.5714285714285714,133.08333333333334,"Fewer than 1,000 EVs"
94951,293,122,0,0,0,0,0,,38.32252,-122.64492,443.0,14289,,32.25507900677201,"Fewer than 1,000 EVs"
94952,2585,945,19,31,30,61,33,Petaluma,38.23007,-122.76338,320.0,5134,42.377049180327866,16.04375,Well served
94954,2049,704,18,96,8,104,13,Petaluma,38.24624,-122.56627,293.0,8333,19.701923076923077,28.440273037542664,Well served
94956,106,46,3,9,0,9,0,Point Reyes Station,38.0476,-122.81046,20.0,785,11.777777777777779,39.25,"Fewer than 1,000 EVs"
94957,438,159,2,3,0,3,0,Ross,37.96343,-122.56174,582.0,24173,146.0,41.534364261168385,"Fewer than 1,000 EVs"
94960,1922,674,17,29,8,37,2,San Anselmo,37.99707,-122.57838,564.0,25396,51.945945945945944,45.02836879432624,Well served
94963,71,26,0,0,0,0,0,,38.00765,-122.66484,492.0,20549,,41.766260162601625,"Fewer than 1,000 EVs"
94964,16,5,0,0,0,0,0,,37.94235,-122.49244,614.0,28776,,46.86644951140065,"Fewer than 1,000 EVs"
94965,1204,473,9,15,18,33,19,Sausalito,37.85263,-122.52699,1563.0,59508,36.484848484848484,38.07293666026872,Well served
94970,48,18,3,12,0,12,4,Stinson Beach,37.91694,-122.65553,427.0,19588,4.0,45.87353629976581,"Fewer than 1,000 EVs"
94971,28,13,0,0,0,0,0,,38.23724,-122.89006,7.0,2690,,384.2857142857143,"Fewer than 1,000 EVs"
94972,13,4,0,0,0,0,0,,38.33665,-122.93934,49.0,2911,,59.40816326530612,"Fewer than 1,000 EVs"
94973,158,62,0,0,0,0,0,,38.01259,-122.63947,516.0,23282,,45.12015503875969,"Fewer than 1,000 EVs"
95002,128,55,7,13,0,13,0,San Jose,37.44075,-122.00047,5619.0,145572,9.846153846153847,25.90710090763481,"Fewer than 1,000 EVs"
95003,1849,742,4,10,4,14,6,Aptos,37.0089,-121.87775,256.0,8928,132.07142857142858,34.875,Locally sparse - chargers nearby
95004,186,76,0,0,0,0,0,,36.86818,-121.63237,85.0,3396,,39.95294117647059,"Fewer than 1,000 EVs"
95005,321,136,0,0,0,0,0,,37.09835,-122.08931,158.0,8304,,52.55696202531646,"Fewer than 1,000 EVs"
95006,471,218,0,0,0,0,0,,37.17129,-122.151,82.0,12017,,146.5487804878049,"Fewer than 1,000 EVs"
95007,23,9,0,0,0,0,0,,37.11019,-122.11434,65.0,7589,,116.75384615384615,"Fewer than 1,000 EVs"
95008,4789,1828,58,148,14,162,68,Campbell,37.27977,-121.95481,4573.0,137435,29.561728395061728,30.053575333479117,Well served
95010,481,163,6,16,29,45,2,Capitola,36.97721,-121.95466,234.0,10487,10.688888888888888,44.81623931623932,"Fewer than 1,000 EVs"
95012,167,36,0,0,0,0,0,,36.78373,-121.74164,269.0,3448,,12.817843866171003,"Fewer than 1,000 EVs"
95013,4,2,0,0,0,0,0,,37.21531,-121.73962,657.0,44284,,67.40334855403349,"Fewer than 1,000 EVs"
95014,9512,3697,129,283,52,335,115,Cupertino,37.30827,-122.07981,4112.0,108993,28.394029850746268,26.506079766536963,Well served
95017,35,16,0,0,0,0,0,,37.10529,-122.22913,5.0,4254,,850.8,"Fewer than 1,000 EVs"
95018,445,207,3,4,0,4,1,Felton,37.08027,-122.05824,218.0,10670,111.25,48.944954128440365,"Fewer than 1,000 EVs"
95019,92,14,0,0,0,0,0,,36.93575,-121.78458,82.0,4599,,56.08536585365854,"Fewer than 1,000 EVs"
95020,4203,1393,29,35,88,123,40,Gilroy,37.01461,-121.55718,178.0,4568,34.170731707317074,25.662921348314608,Well served
95023,2373,604,17,18,57,75,23,Hollister,36.92113,-121.36117,75.0,2373,31.64,31.64,Well served
95030,2542,1192,17,42,3,45,36,Los Gatos,37.22168,-121.98326,2351.0,95976,56.48888888888889,40.82347937048065,Well served
95032,4512,1930,10,16,32,48,27,Los Gatos,37.20859,-121.92359,2354.0,81194,94.0,34.491928632115545,Locally sparse - chargers nearby
95033,1274,579,1,4,0,4,4,Los Gatos,37.15701,-121.97771,749.0,40490,318.5,54.05874499332443,Locally sparse - chargers nearby
95035,9146,2837,78,163,134,297,53,Milpitas,37.44319,-121.87632,3425.0,95280,30.794612794612796,27.81897810218978,Well served
95037,5393,2217,21,39,22,61,32,Morgan Hill,37.13213,-121.67886,158.0,20545,88.40983606557377,130.03164556962025,Isolated - underserved by both measures
95039,32,11,0,0,0,0,0,,36.81515,-121.7779,143.0,4454,,31.146853146853147,"Fewer than 1,000 EVs"
95041,35,14,0,0,0,0,0,,37.05052,-122.05828,222.0,10635,,47.9054054054054,"Fewer than 1,000 EVs"
95043,13,4,2,3,0,3,0,Paicines,36.51652,-120.97677,3.0,13,4.333333333333333,4.333333333333333,"Fewer than 1,000 EVs"
95045,279,77,1,0,12,12,0,San Juan Bautista,36.83281,-121.52576,73.0,2191,23.25,30.013698630136986,"Fewer than 1,000 EVs"
95046,365,155,4,10,0,10,0,San Martin,37.09576,-121.59649,194.0,13261,36.5,68.35567010309278,"Fewer than 1,000 EVs"
95050,3270,965,41,121,14,135,21,Santa Clara,37.3504,-121.95238,5198.0,155503,24.22222222222222,29.91592920353982,Well served
95051,6916,2016,18,30,14,44,10,Santa Clara,37.3483,-121.98444,5284.0,144568,157.1818181818182,27.359576078728235,Locally sparse - chargers nearby
95053,4,0,5,10,0,10,0,Santa Clara,37.34848,-121.93737,5007.0,159100,0.4,31.77551428000799,"Fewer than 1,000 EVs"
95054,3480,1166,295,625,24,649,72,Santa Clara,37.39308,-121.96483,5101.0,160158,5.362095531587057,31.39737306410508,Well served
95060,2959,1243,26,65,11,76,25,Santa Cruz,37.01352,-122.10176,218.0,8925,38.93421052631579,40.940366972477065,Well served
95062,1885,695,4,6,16,22,22,Santa Cruz,36.97279,-121.99008,230.0,10395,85.68181818181819,45.19565217391305,Locally sparse - chargers nearby
95064,79,27,13,23,0,23,5,Santa Cruz,36.99158,-122.05886,224.0,8890,3.4347826086956523,39.6875,"Fewer than 1,000 EVs"
95065,602,258,3,14,0,14,10,Santa Cruz,37.03229,-121.98444,232.0,12013,43.0,51.7801724137931,"Fewer than 1,000 EVs"
95066,1345,537,7,12,16,28,18,Scotts Valley,37.0672,-122.01453,224.0,12013,48.035714285714285,53.629464285714285,Well served
95070,6737,3010,16,145,12,157,5,Saratoga,37.25624,-122.05151,2962.0,101939,42.910828025477706,34.41559756920999,Well served
95073,715,267,1,0,6,6,0,Soquel,37.04068,-121.93174,230.0,11990,119.16666666666667,52.130434782608695,"Fewer than 1,000 EVs"
95075,24,10,0,0,0,0,0,,36.80112,-121.19258,2.0,24,,12.0,"Fewer than 1,000 EVs"
95076,1959,576,23,41,26,67,29,Watsonville,36.94029,-121.75089,81.0,4118,29.238805970149254,50.839506172839506,Well served
95110,1215,356,82,183,18,201,76,San Jose,37.34656,-121.9097,4871.0,154052,6.044776119402985,31.62636009033053,Well served
95111,2841,742,2,2,6,8,2,San Jose,37.28401,-121.82731,2610.0,101036,355.125,38.71111111111111,Locally sparse - chargers nearby
95112,3013,1048,90,239,16,255,35,San Jose,37.34461,-121.88346,4699.0,122514,11.815686274509805,26.072355820387315,Well served
95113,334,108,64,136,0,136,29,San Jose,37.3339,-121.8905,4747.0,125056,2.4558823529411766,26.34421740046345,"Fewer than 1,000 EVs"
95116,1425,333,2,2,4,6,4,San Jose,37.35043,-121.85255,4141.0,114208,237.5,27.579811639700555,Locally sparse - chargers nearby
95117,1977,624,51,145,2,147,50,San Jose,37.31008,-121.96225,4889.0,139285,13.448979591836734,28.489466148496625,Well served
95118,3026,1123,14,57,77,134,97,San Jose,37.25589,-121.88991,3087.0,105450,22.582089552238806,34.159378036929056,Well served
95119,1188,364,6,114,36,150,0,San Jose,37.22756,-121.79077,1441.0,69400,7.92,48.160999306037475,Well served
